customer_id,date,revenue,country,segment,churned,users,marketing_spend,month_year
1046,08-10-2023,271,Australia,Enterprise,0,19,6122,2023-10
1062,08-10-2023,356,Australia,SMB,0,23,3632,2023-10
1089,08-10-2023,396,India,Enterprise,0,32,3811,2023-10
1081,08-10-2023,199,Australia,Enterprise,0,33,1076,2023-10
1088,09-10-2023,257,Germany,SMB,0,38,525,2023-10
1006,09-10-2023,556,Germany,Enterprise,0,20,8651,2023-10
1078,09-10-2023,114,India,SMB,0,21,2519,2023-10
1075,09-10-2023,869,Germany,SMB,0,41,2423,2023-10
1032,09-10-2023,587,Germany,Startup,0,46,8125,2023-10
1087,09-10-2023,755,Australia,Enterprise,0,42,4342,2023-10
1004,09-10-2023,753,Australia,SMB,0,24,6905,2023-10
1010,09-10-2023,448,UK,Enterprise,0,45,595,2023-10
1035,09-10-2023,81,Germany,Enterprise,0,15,1761,2023-10
1017,09-10-2023,953,Australia,Enterprise,0,40,5969,2023-10
1076,09-10-2023,400,UK,SMB,0,8,881,2023-10
1027,09-10-2023,344,UK,Startup,0,43,579,2023-10
1014,09-10-2023,689,India,Startup,0,40,4406,2023-10
1056,09-10-2023,788,Australia,Startup,0,24,2012,2023-10
1030,09-10-2023,846,India,SMB,0,33,529,2023-10
1033,09-10-2023,622,Germany,Startup,0,15,9555,2023-10
1038,09-10-2023,115,Germany,Enterprise,1,14,9749,2023-10
1063,09-10-2023,289,Germany,Enterprise,0,14,6074,2023-10
1097,09-10-2023,206,India,Startup,0,38,8194,2023-10
1061,09-10-2023,975,India,Startup,0,22,8983,2023-10
1025,09-10-2023,459,Australia,Enterprise,0,7,9422,2023-10
1011,09-10-2023,283,USA,SMB,0,43,6196,2023-10
1054,09-10-2023,295,Australia,SMB,0,33,2580,2023-10
1071,09-10-2023,451,India,Enterprise,0,49,6942,2023-10
1001,09-10-2023,162,India,SMB,0,40,8215,2023-10
1053,10-10-2023,604,USA,Enterprise,0,9,2089,2023-10
1026,10-10-2023,793,Australia,SMB,0,17,8660,2023-10
1051,10-10-2023,328,UK,Enterprise,0,43,2507,2023-10
1046,10-10-2023,910,Australia,Enterprise,0,10,4306,2023-10
1036,10-10-2023,756,India,Enterprise,0,27,7716,2023-10
1081,10-10-2023,609,UK,Startup,1,11,2940,2023-10
1093,10-10-2023,878,India,Enterprise,1,40,2975,2023-10
1003,10-10-2023,335,Germany,Enterprise,1,39,2972,2023-10
1087,10-10-2023,954,India,Startup,0,4,6804,2023-10
1054,10-10-2023,466,Australia,Enterprise,0,21,1830,2023-10
1069,10-10-2023,888,Germany,SMB,0,48,3869,2023-10
1076,10-10-2023,659,UK,Startup,0,3,5703,2023-10
1064,10-10-2023,941,USA,SMB,0,25,3198,2023-10
1072,10-10-2023,585,USA,Startup,0,15,9309,2023-10
1004,10-10-2023,831,Australia,SMB,0,40,8865,2023-10
1041,10-10-2023,786,Germany,SMB,0,26,6019,2023-10
1009,10-10-2023,673,Germany,Enterprise,0,27,6747,2023-10
1014,10-10-2023,100,India,Enterprise,0,25,7293,2023-10
1038,10-10-2023,520,USA,Startup,0,32,5777,2023-10
1070,10-10-2023,566,Australia,Startup,0,33,2239,2023-10
1066,10-10-2023,330,Germany,Startup,0,23,1178,2023-10
1088,10-10-2023,944,Australia,Enterprise,0,14,6662,2023-10
1061,10-10-2023,885,USA,SMB,0,32,7517,2023-10
1020,10-10-2023,606,UK,SMB,0,2,5332,2023-10
1033,10-10-2023,862,India,Startup,1,42,7633,2023-10
1011,10-10-2023,630,Australia,Startup,0,41,8717,2023-10
1044,10-10-2023,273,UK,Startup,0,19,2520,2023-10
1028,10-10-2023,439,UK,Startup,0,3,4917,2023-10
1063,10-10-2023,254,UK,Enterprise,0,13,8145,2023-10
1008,10-10-2023,132,Australia,Enterprise,0,31,9369,2023-10
1080,10-10-2023,569,USA,SMB,0,30,2090,2023-10
1037,10-10-2023,223,India,SMB,0,37,4473,2023-10
1055,10-10-2023,499,Australia,SMB,0,1,3545,2023-10
1097,10-10-2023,522,USA,Startup,0,39,7746,2023-10
1018,10-10-2023,182,Germany,Startup,0,22,6011,2023-10
1049,10-10-2023,613,India,Startup,0,45,6773,2023-10
1095,10-10-2023,506,UK,Enterprise,0,23,9021,2023-10
1079,11-10-2023,953,USA,Startup,0,7,4443,2023-10
1009,11-10-2023,63,Germany,SMB,0,43,3345,2023-10
1073,11-10-2023,767,UK,Enterprise,0,38,6618,2023-10
1026,11-10-2023,634,USA,SMB,0,5,6323,2023-10
1096,11-10-2023,617,India,Startup,0,39,8685,2023-10
1016,11-10-2023,872,UK,SMB,0,8,6338,2023-10
1070,11-10-2023,810,India,SMB,1,18,6907,2023-10
1005,11-10-2023,920,Germany,Enterprise,1,10,9471,2023-10
1085,11-10-2023,509,UK,Startup,0,30,4639,2023-10
1034,11-10-2023,528,India,Enterprise,0,25,6983,2023-10
1024,11-10-2023,865,India,SMB,0,41,9607,2023-10
1031,11-10-2023,409,USA,Startup,0,22,5968,2023-10
1021,11-10-2023,903,UK,SMB,0,26,9432,2023-10
1084,11-10-2023,935,USA,Startup,0,24,1142,2023-10
1058,11-10-2023,969,USA,Startup,0,44,7999,2023-10
1066,11-10-2023,97,UK,Enterprise,0,49,4027,2023-10
1077,11-10-2023,760,USA,SMB,0,8,2480,2023-10
1046,11-10-2023,595,Germany,SMB,0,48,6502,2023-10
1056,11-10-2023,280,UK,SMB,0,20,7848,2023-10
1090,11-10-2023,623,USA,Enterprise,0,45,6499,2023-10
1083,12-10-2023,883,India,Startup,0,44,1859,2023-10
1003,12-10-2023,134,USA,SMB,0,33,4731,2023-10
1084,12-10-2023,125,Germany,Enterprise,0,18,5027,2023-10
1008,12-10-2023,665,Australia,Startup,0,31,4181,2023-10
1093,12-10-2023,888,UK,Startup,0,31,6505,2023-10
1086,12-10-2023,117,India,Enterprise,0,48,5686,2023-10
1047,12-10-2023,876,UK,SMB,0,27,8180,2023-10
1056,12-10-2023,384,Germany,Enterprise,0,33,1534,2023-10
1013,12-10-2023,765,Australia,Enterprise,1,47,1421,2023-10
1091,12-10-2023,743,UK,Startup,0,2,2300,2023-10
1061,12-10-2023,121,UK,SMB,0,1,8456,2023-10
1014,12-10-2023,459,UK,Enterprise,0,35,3711,2023-10
1064,12-10-2023,801,Germany,Startup,0,8,586,2023-10
1048,12-10-2023,188,UK,Startup,0,37,8844,2023-10
1076,12-10-2023,521,USA,SMB,0,12,1437,2023-10
1046,12-10-2023,920,Germany,Enterprise,1,15,7030,2023-10
1074,12-10-2023,385,Australia,Startup,0,36,2185,2023-10
1021,12-10-2023,122,Germany,Enterprise,0,7,4818,2023-10
1067,12-10-2023,575,Australia,Enterprise,0,45,9673,2023-10
1081,12-10-2023,265,Germany,Startup,0,44,5748,2023-10
1035,12-10-2023,614,India,Startup,0,5,8100,2023-10
1078,12-10-2023,123,Germany,SMB,0,12,9543,2023-10
1040,12-10-2023,267,Germany,SMB,0,12,6061,2023-10
1049,12-10-2023,215,Germany,Enterprise,1,43,7704,2023-10
1082,12-10-2023,681,Germany,SMB,1,46,3993,2023-10
1060,12-10-2023,87,Australia,Startup,0,43,2665,2023-10
1079,12-10-2023,655,Germany,SMB,0,20,9523,2023-10
1089,12-10-2023,174,Australia,Startup,0,49,1757,2023-10
1052,12-10-2023,122,USA,Startup,0,16,836,2023-10
1068,12-10-2023,538,Germany,Enterprise,0,39,599,2023-10
1007,12-10-2023,655,Australia,SMB,0,21,1375,2023-10
1012,12-10-2023,648,USA,SMB,0,2,1490,2023-10
1010,12-10-2023,476,Germany,Startup,0,46,4742,2023-10
1031,12-10-2023,684,India,Enterprise,0,17,4240,2023-10
1033,12-10-2023,893,Australia,SMB,0,17,7400,2023-10
1063,13-10-2023,703,India,Enterprise,0,5,4447,2023-10
1089,13-10-2023,259,Germany,Startup,0,6,1268,2023-10
1097,13-10-2023,61,UK,Startup,0,29,6611,2023-10
1027,13-10-2023,106,Australia,Enterprise,0,44,7639,2023-10
1002,13-10-2023,114,Germany,SMB,0,5,6551,2023-10
1086,13-10-2023,796,USA,Startup,0,47,904,2023-10
1066,13-10-2023,685,India,Startup,0,23,2318,2023-10
1061,13-10-2023,603,Australia,Startup,0,44,1489,2023-10
1074,13-10-2023,338,UK,Startup,0,23,5133,2023-10
1014,13-10-2023,507,Germany,Startup,0,24,4037,2023-10
1085,13-10-2023,473,Australia,SMB,0,47,7052,2023-10
1003,13-10-2023,66,Germany,Startup,0,45,5474,2023-10
1016,13-10-2023,154,India,Startup,0,23,1054,2023-10
1050,13-10-2023,999,Germany,Enterprise,0,18,6303,2023-10
1040,13-10-2023,260,Australia,Enterprise,0,6,3556,2023-10
1079,13-10-2023,383,UK,Enterprise,0,45,4709,2023-10
1098,13-10-2023,635,Germany,Startup,0,17,8986,2023-10
1011,13-10-2023,429,UK,Enterprise,0,4,9038,2023-10
1068,13-10-2023,487,India,Enterprise,0,28,5637,2023-10
1017,13-10-2023,477,USA,SMB,0,34,6113,2023-10
1075,13-10-2023,535,UK,SMB,0,38,1204,2023-10
1099,13-10-2023,898,India,Enterprise,0,30,4061,2023-10
1042,13-10-2023,863,India,SMB,0,32,1270,2023-10
1030,13-10-2023,597,Australia,Startup,0,6,8563,2023-10
1025,13-10-2023,352,Australia,SMB,1,43,8641,2023-10
1007,13-10-2023,94,USA,SMB,0,41,6098,2023-10
1091,13-10-2023,988,India,Enterprise,0,45,9291,2023-10
1009,13-10-2023,946,USA,SMB,0,31,4395,2023-10
1062,13-10-2023,403,Australia,Startup,0,44,4822,2023-10
1078,14-10-2023,177,USA,Enterprise,0,17,6209,2023-10
1094,14-10-2023,526,India,Startup,0,33,4672,2023-10
1072,14-10-2023,795,Germany,SMB,0,23,9132,2023-10
1080,14-10-2023,837,Germany,Enterprise,0,25,3041,2023-10
1035,14-10-2023,794,Australia,Startup,0,7,2068,2023-10
1003,14-10-2023,58,UK,Startup,0,28,6075,2023-10
1028,14-10-2023,613,Germany,Enterprise,0,14,8055,2023-10
1057,14-10-2023,908,Germany,Enterprise,0,49,593,2023-10
1026,14-10-2023,914,Germany,SMB,0,4,6261,2023-10
1002,14-10-2023,800,UK,SMB,0,9,5908,2023-10
1022,14-10-2023,176,Germany,Enterprise,0,21,4148,2023-10
1046,14-10-2023,646,India,SMB,0,4,8697,2023-10
1019,14-10-2023,83,India,Enterprise,0,5,3019,2023-10
1052,14-10-2023,657,Australia,Startup,0,29,4842,2023-10
1054,14-10-2023,822,Australia,Startup,0,6,6426,2023-10
1064,14-10-2023,289,UK,Startup,0,43,1609,2023-10
1024,14-10-2023,986,Germany,Enterprise,0,34,6062,2023-10
1056,14-10-2023,200,Germany,Enterprise,0,6,2077,2023-10
1037,14-10-2023,78,Australia,Startup,0,41,2978,2023-10
1079,14-10-2023,661,India,Startup,0,46,9862,2023-10
1069,14-10-2023,626,Australia,SMB,0,18,2960,2023-10
1062,14-10-2023,269,Germany,Startup,0,38,1116,2023-10
1013,14-10-2023,300,USA,SMB,0,45,9406,2023-10
1018,14-10-2023,103,UK,SMB,1,44,7440,2023-10
1088,14-10-2023,92,UK,SMB,0,13,6178,2023-10
1060,14-10-2023,237,Australia,Enterprise,0,38,5861,2023-10
1097,14-10-2023,143,Germany,Startup,0,20,6023,2023-10
1029,14-10-2023,846,UK,Enterprise,0,8,3210,2023-10
1096,14-10-2023,164,UK,Startup,0,8,9302,2023-10
1017,14-10-2023,374,India,SMB,1,24,1781,2023-10
1085,14-10-2023,285,India,SMB,1,2,5055,2023-10
1055,14-10-2023,534,Germany,SMB,0,38,6288,2023-10
1016,14-10-2023,553,India,Startup,0,23,5596,2023-10
1074,14-10-2023,535,Germany,Startup,0,27,7867,2023-10
1047,14-10-2023,929,UK,Enterprise,0,20,8913,2023-10
1007,14-10-2023,590,UK,Startup,1,21,5615,2023-10
1042,15-10-2023,127,USA,SMB,0,20,2740,2023-10
1090,15-10-2023,637,UK,SMB,0,29,4918,2023-10
1057,15-10-2023,888,Australia,Enterprise,0,20,4132,2023-10
1073,15-10-2023,368,UK,SMB,0,41,7725,2023-10
1033,15-10-2023,683,USA,Enterprise,1,1,575,2023-10
1100,15-10-2023,754,Germany,Startup,0,14,6349,2023-10
1079,15-10-2023,897,Germany,SMB,0,30,5360,2023-10
1026,15-10-2023,840,UK,Enterprise,0,2,9405,2023-10
1025,15-10-2023,474,Australia,Startup,0,8,8980,2023-10
1032,15-10-2023,476,UK,Startup,0,14,6487,2023-10
1016,15-10-2023,69,USA,Enterprise,0,4,4162,2023-10
1076,15-10-2023,388,UK,Startup,0,39,3200,2023-10
1068,15-10-2023,440,USA,SMB,0,2,8345,2023-10
1082,15-10-2023,102,USA,SMB,0,1,1218,2023-10
1070,15-10-2023,763,UK,Startup,1,31,4464,2023-10
1069,15-10-2023,52,USA,Startup,0,40,1329,2023-10
1066,15-10-2023,742,India,Enterprise,0,13,7128,2023-10
1087,15-10-2023,600,Australia,Enterprise,0,19,6068,2023-10
1049,15-10-2023,148,Australia,Startup,0,15,9127,2023-10
1002,15-10-2023,311,Germany,Enterprise,1,4,1990,2023-10
1053,15-10-2023,224,Australia,Enterprise,0,18,669,2023-10
1021,15-10-2023,737,Germany,Enterprise,0,37,3545,2023-10
1030,15-10-2023,815,UK,Startup,0,42,8551,2023-10
1038,15-10-2023,559,UK,SMB,0,33,5965,2023-10
1019,15-10-2023,742,UK,SMB,0,10,6386,2023-10
1045,15-10-2023,66,UK,SMB,0,3,1417,2023-10
1094,15-10-2023,291,UK,SMB,0,49,9290,2023-10
1085,15-10-2023,366,Australia,Startup,0,30,5805,2023-10
1012,15-10-2023,190,Australia,Startup,0,27,2972,2023-10
1086,15-10-2023,424,India,Enterprise,0,33,2302,2023-10
1093,15-10-2023,213,India,SMB,0,26,5144,2023-10
1046,16-10-2023,463,India,Enterprise,0,7,2773,2023-10
1026,16-10-2023,309,India,Enterprise,0,1,3875,2023-10
1077,16-10-2023,968,UK,Enterprise,0,38,7994,2023-10
1083,16-10-2023,694,Germany,Enterprise,0,21,9109,2023-10
1007,16-10-2023,203,USA,SMB,0,7,3773,2023-10
1066,16-10-2023,400,USA,Enterprise,0,8,5827,2023-10
1029,16-10-2023,287,UK,SMB,0,10,5592,2023-10
1058,16-10-2023,398,USA,Startup,0,9,8049,2023-10
1039,16-10-2023,877,Germany,Startup,0,43,3659,2023-10
1073,16-10-2023,575,UK,SMB,0,34,4124,2023-10
1075,16-10-2023,168,UK,Startup,0,5,5320,2023-10
1012,16-10-2023,954,Germany,Enterprise,0,26,890,2023-10
1044,16-10-2023,104,UK,Startup,0,30,4746,2023-10
1036,16-10-2023,512,India,SMB,0,39,9935,2023-10
1095,16-10-2023,353,Australia,Enterprise,0,43,4565,2023-10
1051,16-10-2023,120,UK,Enterprise,0,36,7842,2023-10
1094,16-10-2023,857,India,Startup,0,20,614,2023-10
1085,16-10-2023,252,Germany,Startup,0,6,8182,2023-10
1096,16-10-2023,962,USA,Enterprise,0,49,638,2023-10
1031,16-10-2023,725,Australia,Startup,0,41,4866,2023-10
1024,16-10-2023,349,USA,Startup,0,7,5532,2023-10
1065,16-10-2023,311,India,Startup,0,29,5006,2023-10
1064,16-10-2023,952,UK,SMB,0,39,6163,2023-10
1082,16-10-2023,419,UK,SMB,0,1,3468,2023-10
1079,17-10-2023,858,USA,Startup,0,10,3252,2023-10
1034,17-10-2023,163,UK,Startup,0,6,1310,2023-10
1025,17-10-2023,536,India,Startup,0,26,7443,2023-10
1062,17-10-2023,352,Australia,SMB,0,10,5549,2023-10
1098,17-10-2023,717,USA,Enterprise,0,46,4413,2023-10
1056,17-10-2023,734,USA,SMB,0,28,4171,2023-10
1012,17-10-2023,554,India,SMB,0,3,5563,2023-10
1001,17-10-2023,978,UK,SMB,0,9,634,2023-10
1053,17-10-2023,622,USA,SMB,0,20,5645,2023-10
1061,17-10-2023,492,Germany,Startup,0,23,7875,2023-10
1035,17-10-2023,714,Germany,Enterprise,0,11,6546,2023-10
1024,17-10-2023,223,UK,Startup,0,14,5123,2023-10
1047,17-10-2023,197,Australia,Startup,0,4,2555,2023-10
1085,17-10-2023,353,Germany,Startup,0,34,9279,2023-10
1077,17-10-2023,373,UK,SMB,0,9,8033,2023-10
1011,17-10-2023,241,UK,Enterprise,0,35,6013,2023-10
1096,17-10-2023,736,Germany,Startup,0,45,642,2023-10
1017,17-10-2023,390,USA,Startup,0,37,4075,2023-10
1088,17-10-2023,641,Germany,SMB,0,31,4859,2023-10
1051,17-10-2023,190,Germany,Enterprise,0,17,3746,2023-10
1007,17-10-2023,621,India,SMB,0,35,7658,2023-10
1040,17-10-2023,316,Germany,Startup,0,13,4567,2023-10
1004,17-10-2023,958,India,SMB,1,24,2961,2023-10
1048,17-10-2023,958,Australia,Startup,0,6,5946,2023-10
1066,17-10-2023,999,Australia,Enterprise,1,31,2150,2023-10
1080,18-10-2023,675,Germany,Enterprise,0,3,856,2023-10
1050,18-10-2023,994,USA,SMB,0,46,3399,2023-10
1060,18-10-2023,351,India,Startup,0,41,3507,2023-10
1023,18-10-2023,551,USA,SMB,0,23,6781,2023-10
1062,18-10-2023,926,Australia,Startup,0,31,501,2023-10
1021,18-10-2023,718,Germany,Enterprise,0,1,3502,2023-10
1087,18-10-2023,861,USA,Enterprise,0,14,5380,2023-10
1025,18-10-2023,487,Germany,Enterprise,1,36,5070,2023-10
1004,18-10-2023,436,Germany,SMB,0,27,6153,2023-10
1008,18-10-2023,583,Germany,Startup,0,12,9949,2023-10
1001,18-10-2023,418,UK,Enterprise,0,32,8861,2023-10
1024,18-10-2023,486,India,Startup,0,41,4895,2023-10
1028,18-10-2023,584,USA,SMB,0,5,9454,2023-10
1053,18-10-2023,949,UK,SMB,0,18,4344,2023-10
1059,18-10-2023,602,Germany,SMB,0,18,6271,2023-10
1083,18-10-2023,975,Australia,SMB,0,47,8035,2023-10
1020,18-10-2023,526,Australia,Startup,0,17,4526,2023-10
1095,18-10-2023,714,USA,Enterprise,0,3,4697,2023-10
1035,18-10-2023,320,UK,Startup,1,3,4520,2023-10
1064,18-10-2023,596,USA,Startup,0,48,8053,2023-10
1072,18-10-2023,978,Germany,Startup,1,21,3593,2023-10
1011,18-10-2023,284,USA,SMB,0,16,3088,2023-10
1096,18-10-2023,879,Australia,Enterprise,0,49,3195,2023-10
1006,18-10-2023,932,USA,SMB,1,27,8401,2023-10
1010,19-10-2023,106,India,SMB,0,36,5972,2023-10
1082,19-10-2023,754,India,Enterprise,0,8,6275,2023-10
1017,19-10-2023,812,Australia,Startup,0,7,2935,2023-10
1099,19-10-2023,145,USA,SMB,0,35,3360,2023-10
1075,19-10-2023,336,India,Enterprise,0,23,4909,2023-10
1061,19-10-2023,864,Germany,Enterprise,0,27,9085,2023-10
1058,19-10-2023,121,India,Startup,0,26,2085,2023-10
1022,19-10-2023,150,USA,Startup,0,16,6263,2023-10
1041,19-10-2023,354,Germany,Startup,1,12,648,2023-10
1072,19-10-2023,688,Germany,Startup,1,7,5192,2023-10
1003,19-10-2023,699,Australia,Enterprise,0,25,6720,2023-10
1007,19-10-2023,944,USA,Startup,1,30,8658,2023-10
1014,19-10-2023,172,USA,Startup,0,45,7915,2023-10
1077,19-10-2023,410,Germany,SMB,0,17,3896,2023-10
1032,19-10-2023,411,Australia,Startup,0,13,8417,2023-10
1071,19-10-2023,56,Australia,Enterprise,0,35,6672,2023-10
1079,19-10-2023,405,USA,SMB,0,30,8008,2023-10
1073,19-10-2023,762,USA,SMB,0,6,4931,2023-10
1098,19-10-2023,917,Australia,Enterprise,0,37,6194,2023-10
1040,19-10-2023,288,USA,Enterprise,0,29,6707,2023-10
1049,19-10-2023,784,USA,Startup,0,25,3607,2023-10
1083,19-10-2023,157,USA,Enterprise,0,16,4317,2023-10
1012,19-10-2023,143,UK,SMB,0,48,7025,2023-10
1046,19-10-2023,820,USA,Startup,0,43,4198,2023-10
1006,19-10-2023,201,UK,SMB,0,6,1260,2023-10
1084,19-10-2023,751,Australia,Enterprise,0,15,5452,2023-10
1064,19-10-2023,193,Australia,Enterprise,1,34,8896,2023-10
1029,19-10-2023,851,UK,Enterprise,0,22,2724,2023-10
1043,19-10-2023,800,Australia,Enterprise,0,17,1787,2023-10
1066,19-10-2023,628,Australia,SMB,0,2,6901,2023-10
1023,19-10-2023,66,India,Enterprise,0,44,7262,2023-10
1091,20-10-2023,549,UK,Startup,0,45,6050,2023-10
1093,20-10-2023,81,USA,Startup,0,47,9808,2023-10
1085,20-10-2023,295,Australia,Enterprise,0,2,9632,2023-10
1060,20-10-2023,178,UK,Startup,0,23,4258,2023-10
1059,20-10-2023,875,India,SMB,0,27,6858,2023-10
1062,20-10-2023,269,Germany,Enterprise,0,24,3779,2023-10
1028,20-10-2023,842,Australia,Startup,0,39,1450,2023-10
1033,20-10-2023,792,UK,Enterprise,0,23,9374,2023-10
1054,20-10-2023,430,Germany,Enterprise,0,24,4849,2023-10
1012,20-10-2023,182,Germany,Enterprise,0,15,8373,2023-10
1002,20-10-2023,837,Germany,Startup,1,26,5916,2023-10
1083,20-10-2023,556,Germany,SMB,0,24,6238,2023-10
1044,20-10-2023,89,India,Enterprise,0,7,8266,2023-10
1004,20-10-2023,223,USA,SMB,0,47,5029,2023-10
1029,20-10-2023,478,Germany,Enterprise,0,7,4873,2023-10
1020,20-10-2023,821,Australia,SMB,0,38,4543,2023-10
1010,20-10-2023,634,UK,Enterprise,0,35,2710,2023-10
1063,20-10-2023,907,UK,Enterprise,0,21,843,2023-10
1076,20-10-2023,75,Germany,Startup,0,32,3692,2023-10
1058,20-10-2023,203,USA,Enterprise,0,12,7944,2023-10
1039,20-10-2023,456,Germany,Enterprise,0,34,4047,2023-10
1092,20-10-2023,885,India,SMB,0,31,8304,2023-10
1038,20-10-2023,501,Germany,SMB,0,39,5490,2023-10
1018,20-10-2023,739,India,Enterprise,0,10,8912,2023-10
1088,20-10-2023,892,India,SMB,0,6,6147,2023-10
1008,21-10-2023,635,Australia,Startup,0,39,1561,2023-10
1089,21-10-2023,85,UK,SMB,0,34,1344,2023-10
1096,21-10-2023,237,India,SMB,0,9,1174,2023-10
1066,21-10-2023,775,Australia,Enterprise,0,5,5870,2023-10
1002,21-10-2023,615,India,SMB,1,23,6992,2023-10
1003,21-10-2023,65,India,Startup,0,44,2428,2023-10
1079,21-10-2023,888,Germany,SMB,0,5,7974,2023-10
1063,21-10-2023,56,USA,Startup,0,35,6625,2023-10
1027,21-10-2023,165,UK,Startup,0,19,5021,2023-10
1068,21-10-2023,558,Australia,Startup,0,6,8962,2023-10
1017,21-10-2023,118,India,SMB,0,31,3956,2023-10
1057,21-10-2023,196,USA,Startup,0,18,4257,2023-10
1047,21-10-2023,100,India,Startup,0,18,8115,2023-10
1016,21-10-2023,306,India,Enterprise,0,17,1866,2023-10
1029,21-10-2023,306,Australia,SMB,0,20,5743,2023-10
1013,21-10-2023,253,India,Enterprise,0,30,2058,2023-10
1054,21-10-2023,169,India,SMB,0,33,2284,2023-10
1050,21-10-2023,798,Germany,Startup,0,34,9135,2023-10
1059,21-10-2023,519,Germany,SMB,0,2,2525,2023-10
1019,21-10-2023,401,India,Startup,0,12,1279,2023-10
1055,21-10-2023,938,Australia,Startup,0,49,6787,2023-10
1100,21-10-2023,751,USA,SMB,0,27,9767,2023-10
1084,21-10-2023,847,India,SMB,0,15,8644,2023-10
1028,21-10-2023,670,India,SMB,0,35,6767,2023-10
1052,21-10-2023,668,India,Enterprise,0,16,2076,2023-10
1041,21-10-2023,189,USA,Startup,0,42,825,2023-10
1076,21-10-2023,606,UK,SMB,1,40,4428,2023-10
1001,21-10-2023,342,UK,Enterprise,0,30,8984,2023-10
1080,21-10-2023,163,Australia,Startup,0,4,6842,2023-10
1082,21-10-2023,683,Australia,Startup,0,11,6056,2023-10
1014,21-10-2023,794,India,Enterprise,0,23,4063,2023-10
1099,21-10-2023,614,USA,SMB,0,17,8765,2023-10
1083,21-10-2023,486,Australia,Enterprise,0,44,1889,2023-10
1093,22-10-2023,963,Australia,Startup,0,43,1441,2023-10
1016,22-10-2023,472,Australia,Startup,0,27,6996,2023-10
1050,22-10-2023,290,USA,SMB,0,37,2574,2023-10
1083,22-10-2023,343,USA,Startup,0,11,5523,2023-10
1031,22-10-2023,280,Australia,Startup,0,16,2589,2023-10
1027,22-10-2023,464,India,SMB,0,11,8318,2023-10
1086,22-10-2023,685,USA,Enterprise,0,30,7033,2023-10
1052,22-10-2023,873,India,Startup,0,18,8414,2023-10
1080,22-10-2023,253,USA,Startup,0,16,6686,2023-10
1088,22-10-2023,461,USA,Enterprise,0,25,5640,2023-10
1059,22-10-2023,203,USA,Enterprise,0,37,6315,2023-10
1013,22-10-2023,701,UK,Startup,0,34,8849,2023-10
1032,22-10-2023,632,USA,SMB,0,46,7468,2023-10
1014,22-10-2023,465,India,Enterprise,0,10,9431,2023-10
1046,22-10-2023,371,Australia,SMB,1,1,2867,2023-10
1090,22-10-2023,986,Australia,Enterprise,0,18,1643,2023-10
1082,22-10-2023,118,USA,Enterprise,0,37,6337,2023-10
1092,22-10-2023,268,India,Startup,0,4,6622,2023-10
1024,22-10-2023,541,UK,SMB,0,32,1069,2023-10
1023,22-10-2023,199,UK,SMB,0,18,7399,2023-10
1019,22-10-2023,995,Germany,Enterprise,0,47,3671,2023-10
1099,22-10-2023,512,India,Startup,0,4,2642,2023-10
1012,22-10-2023,643,Australia,Startup,0,18,4797,2023-10
1005,22-10-2023,312,Australia,Startup,0,9,1374,2023-10
1076,22-10-2023,577,India,Enterprise,1,2,6328,2023-10
1025,22-10-2023,667,UK,SMB,0,45,1473,2023-10
1043,22-10-2023,464,Germany,Startup,0,38,2786,2023-10
1073,22-10-2023,956,India,SMB,0,11,2714,2023-10
1060,22-10-2023,812,Germany,Enterprise,0,23,8033,2023-10
1034,22-10-2023,370,India,Enterprise,0,8,5702,2023-10
1040,23-10-2023,285,UK,Enterprise,1,48,1144,2023-10
1074,23-10-2023,58,Germany,Startup,0,43,5428,2023-10
1011,23-10-2023,874,UK,Enterprise,0,47,6537,2023-10
1006,23-10-2023,649,USA,Enterprise,0,36,5339,2023-10
1099,23-10-2023,796,Germany,Startup,0,2,9350,2023-10
1078,23-10-2023,390,India,Enterprise,0,28,1071,2023-10
1086,23-10-2023,274,USA,Startup,0,16,2150,2023-10
1010,23-10-2023,458,Germany,SMB,1,42,6886,2023-10
1080,23-10-2023,719,India,SMB,0,5,4192,2023-10
1009,23-10-2023,383,India,Enterprise,0,10,9328,2023-10
1039,23-10-2023,229,USA,Enterprise,1,35,5212,2023-10
1029,23-10-2023,706,USA,SMB,0,34,7713,2023-10
1036,23-10-2023,106,Australia,SMB,0,33,3702,2023-10
1044,23-10-2023,614,UK,SMB,0,33,2063,2023-10
1031,23-10-2023,863,India,Startup,0,1,9146,2023-10
1057,23-10-2023,744,USA,SMB,0,6,6276,2023-10
1022,23-10-2023,127,Germany,SMB,0,41,5499,2023-10
1019,23-10-2023,463,UK,SMB,0,5,9024,2023-10
1094,23-10-2023,345,India,Startup,0,47,9220,2023-10
1050,23-10-2023,636,India,SMB,0,3,3045,2023-10
1024,23-10-2023,202,Australia,Startup,0,41,8795,2023-10
1012,23-10-2023,297,UK,SMB,0,10,1909,2023-10
1066,23-10-2023,937,Australia,Startup,1,25,6619,2023-10
1076,23-10-2023,839,Australia,Enterprise,0,5,7161,2023-10
1085,23-10-2023,274,Australia,SMB,0,39,6378,2023-10
1053,23-10-2023,538,Australia,Enterprise,0,36,8092,2023-10
1051,23-10-2023,537,UK,Enterprise,0,31,1710,2023-10
1028,24-10-2023,847,Australia,Enterprise,0,48,1771,2023-10
1071,24-10-2023,868,Germany,SMB,0,12,7123,2023-10
